tx_id,stripe_payment_intent,worker_id,date,amount_sent,currency_sent,amount_received,currency_received,exchange_rate,destination_country,status
FX-002351,pi_0e72f8dbb289e2ad96d15d40,WRK-000168,2024-11-07,205.31,TRY,5.1,EUR,40.2226,DE,completed
FX-002352,pi_b360e0e5eebe4233fb98cc3e,WRK-000168,2024-12-27,190.57,TRY,4.87,EUR,39.1065,DE,completed
FX-002353,pi_ea73745a80f5ea26e7785911,WRK-000168,2025-01-20,221.96,TRY,5.78,EUR,38.3813,DE,completed
FX-002354,pi_fca4dd4ef4ef861b8fca9331,WRK-000168,2025-02-26,221.66,TRY,6.02,EUR,36.8,DE,completed
FX-002355,pi_4764fa02e053f4bd79b59476,WRK-000168,2025-02-22,109.53,TRY,2.99,EUR,36.5771,DE,completed
FX-002356,pi_ed39870d4077b04252b99e5b,WRK-000168,2025-03-10,193.6,TRY,5.23,EUR,37.0501,DE,completed
FX-002357,pi_433af8b0e818b42e9653dab6,WRK-000168,2025-03-23,217.95,TRY,5.44,EUR,40.0801,DE,completed
FX-002358,pi_5c2e4d163c4ce23148dbf318,WRK-000168,2025-04-19,234.52,TRY,6.04,EUR,38.8199,DE,completed
FX-002359,pi_1412b5e00dfba4641dca5094,WRK-000168,2025-06-23,199.11,TRY,5.04,EUR,39.5429,DE,completed
FX-002360,pi_72e61be44b7404a3fdb1b098,WRK-000168,2025-06-10,226.28,TRY,5.64,EUR,40.0853,DE,completed
FX-002361,pi_957aab3533737102da2a262a,WRK-000168,2025-08-25,122.76,TRY,3.22,EUR,38.1247,DE,completed
FX-002362,pi_1a223ca9a86aaa13db0d70c2,WRK-000168,2025-08-13,150.27,TRY,3.87,EUR,38.8193,DE,completed
FX-002363,pi_dbd50612bc1468bb61d14d88,WRK-000168,2025-09-21,168.96,TRY,4.51,EUR,37.4317,DE,completed
FX-002364,pi_e8423a52ff607f88e9c040f3,WRK-000168,2025-09-04,206.37,TRY,5.44,EUR,37.9432,DE,completed
FX-002365,pi_6567a83a456f0f21444e3b29,WRK-000168,2025-10-21,107.0,TRY,2.69,EUR,39.7738,DE,completed
FX-002366,pi_d3ec842dad7063e36e1ea771,WRK-000168,2025-10-17,168.65,TRY,4.6,EUR,36.6654,DE,completed
FX-002367,pi_5afece1d59c5bc56ddf09de7,WRK-000168,2025-10-08,102.69,TRY,2.57,EUR,39.9096,DE,completed
FX-002368,pi_3c0bfc49600ac594110dc158,WRK-000168,2025-11-04,153.19,TRY,4.04,EUR,37.9385,DE,completed
FX-002369,pi_3ec3fb94c3ac2bbf2afe7058,WRK-000168,2025-12-16,108.27,TRY,2.79,EUR,38.8101,DE,completed
FX-002370,pi_47050fca35261132a74c9783,WRK-000168,2026-01-07,116.85,TRY,2.96,EUR,39.4841,DE,completed
FX-002371,pi_d8ee295eb392312aee927ff9,WRK-000168,2026-02-25,173.67,TRY,4.56,EUR,38.1092,DE,completed
FX-002372,pi_627038ff11e564d5a20fd0a0,WRK-000169,2024-07-12,116.06,EUR,4405.28,TRY,37.9569,TR,completed
FX-002373,pi_598a2d8936660d74bf985e95,WRK-000169,2024-08-16,123.7,EUR,4694.84,TRY,37.9534,TR,completed
FX-002374,pi_de71bc78c4ecbbaea538385d,WRK-000169,2024-09-09,84.92,EUR,3228.86,TRY,38.0224,TR,completed
FX-002375,pi_8268ed0a85d29f076e28ab75,WRK-000169,2024-09-14,107.02,EUR,3972.55,TRY,37.1197,TR,completed
FX-002376,pi_610c0ca7b23902fb63793bfc,WRK-000169,2024-11-10,151.14,EUR,5923.04,TRY,39.1891,TR,completed
FX-002377,pi_89c192828e5df274bc0b07c3,WRK-000169,2024-12-27,147.92,EUR,5539.43,TRY,37.4488,TR,completed
FX-002378,pi_76eff2332230e5b5b0ed0e9f,WRK-000169,2025-01-20,114.81,EUR,4402.89,TRY,38.3494,TR,completed
FX-002379,pi_2ba6f4b0ca92cd039d583447,WRK-000169,2025-01-26,128.4,EUR,4798.95,TRY,37.375,TR,completed
FX-002380,pi_bf27b486068df3d5cd462cd1,WRK-000169,2025-02-05,88.23,EUR,3259.92,TRY,36.948,TR,completed
FX-002381,pi_2ce493c6eeb18a649164a477,WRK-000169,2025-03-18,77.79,EUR,2875.55,TRY,36.9655,TR,completed
FX-002382,pi_7020c8f746a4bf04a65fc503,WRK-000169,2025-04-17,105.88,EUR,4262.63,TRY,40.2591,TR,completed
FX-002383,pi_9dbf14d652679bd6de43834b,WRK-000169,2025-05-12,130.75,EUR,4869.01,TRY,37.2391,TR,completed
FX-002384,pi_840edff5f4478ed3560786e3,WRK-000169,2025-05-15,113.79,EUR,4563.23,TRY,40.1022,TR,completed
FX-002385,pi_bb61ebfb292ccfb77f2ad22d,WRK-000169,2025-05-28,119.65,EUR,4668.71,TRY,39.0197,TR,failed
FX-002386,pi_88815d7d7b6b062198bf92d5,WRK-000169,2025-06-01,94.05,EUR,3585.51,TRY,38.1234,TR,completed
FX-002387,pi_eb83b6e22d0b6693425ba601,WRK-000169,2025-06-12,141.99,EUR,5257.62,TRY,37.0281,TR,completed
FX-002388,pi_98a5d09ee64d1607e573f55e,WRK-000169,2025-07-03,157.68,EUR,5984.51,TRY,37.9535,TR,completed
FX-002389,pi_a1becad900eb4d1e695837a0,WRK-000169,2025-08-13,94.61,EUR,3614.62,TRY,38.2055,TR,completed
FX-002390,pi_3bdcfd9030c9979e63a8af22,WRK-000169,2025-09-19,141.68,EUR,5308.58,TRY,37.4688,TR,completed
FX-002391,pi_dee88ba75787ae48dc6d1c5e,WRK-000169,2025-09-10,78.1,EUR,3053.67,TRY,39.0995,TR,completed
FX-002392,pi_d8e5a3ae6a784845b8960fa3,WRK-000169,2025-11-24,113.76,EUR,4562.17,TRY,40.1035,TR,completed
FX-002393,pi_155db67c57207df9aefd2cde,WRK-000169,2025-11-10,123.65,EUR,4907.51,TRY,39.6887,TR,completed
FX-002394,pi_ad3c00ceb3028a5caab8f19b,WRK-000169,2025-12-28,127.64,EUR,5065.46,TRY,39.6855,TR,completed
FX-002395,pi_b538f85ad9fceaab22fe72f6,WRK-000169,2026-01-03,150.99,EUR,5661.42,TRY,37.4953,TR,completed
FX-002396,pi_324c9e3b7c64aa890f0a0d22,WRK-000169,2026-01-28,100.84,EUR,3905.17,TRY,38.7264,TR,completed
FX-002397,pi_2672b30c89f763a7952c68c7,WRK-000172,2024-07-23,155.81,EUR,6219.79,TRY,39.9191,TR,completed
FX-002398,pi_76db50f5cd742f2b341a3e12,WRK-000172,2024-07-03,159.31,EUR,6044.87,TRY,37.9441,TR,completed
FX-002399,pi_cd2dd6a48fc49bcfc804cac6,WRK-000172,2024-08-25,108.64,EUR,3977.4,TRY,36.6108,TR,completed
FX-002400,pi_f349d5d982d24f142d72f80a,WRK-000172,2024-11-26,105.31,EUR,4175.13,TRY,39.6461,TR,completed
FX-002401,pi_5f16e181612b0bc3ec8dcf9d,WRK-000172,2024-11-05,140.28,EUR,5462.67,TRY,38.9412,TR,completed
FX-002402,pi_e9898d5252b7d12ec95ca11c,WRK-000172,2024-12-27,121.87,EUR,4671.84,TRY,38.3346,TR,completed
FX-002403,pi_7563602d3b442c1b1d09005a,WRK-000172,2025-01-15,78.13,EUR,3146.91,TRY,40.2779,TR,completed
FX-002404,pi_86e17b2f8329f8c412771915,WRK-000172,2025-01-15,116.17,EUR,4479.14,TRY,38.5568,TR,completed
FX-002405,pi_d7e6373d7cddfe2b08199085,WRK-000172,2025-01-24,154.64,EUR,6034.22,TRY,39.0211,TR,completed
FX-002406,pi_d5c51f5b2e769b9964c7b84a,WRK-000172,2025-02-25,115.7,EUR,4288.52,TRY,37.0659,TR,completed
FX-002407,pi_228618750e0143496328812b,WRK-000172,2025-03-13,101.71,EUR,3777.58,TRY,37.1407,TR,completed
FX-002408,pi_0ff8a8c780f5eacc0d35e446,WRK-000172,2025-03-16,161.82,EUR,6439.01,TRY,39.7912,TR,completed
FX-002409,pi_67c994b2e0939a0c32d197ef,WRK-000172,2025-04-02,116.8,EUR,4277.76,TRY,36.6247,TR,completed
FX-002410,pi_d25fac08cbe1f53cdcda564d,WRK-000172,2025-04-21,116.92,EUR,4615.98,TRY,39.4798,TR,completed
FX-002411,pi_05f881e59a16c7ece48b9948,WRK-000172,2025-04-11,73.83,EUR,2816.28,TRY,38.1455,TR,completed
FX-002412,pi_3c650f2feafb76a52db7815c,WRK-000172,2025-05-26,180.31,EUR,7150.03,TRY,39.6541,TR,completed
FX-002413,pi_2ad0d2b0ec2b0ef919e1762a,WRK-000172,2025-05-24,158.9,EUR,6401.94,TRY,40.2891,TR,completed
FX-002414,pi_6af249e3c5f8400cccb658c5,WRK-000172,2025-05-27,144.09,EUR,5335.11,TRY,37.0262,TR,completed
FX-002415,pi_ecdd5f80627120ea4bc1590f,WRK-000172,2025-10-25,121.22,EUR,4619.83,TRY,38.1111,TR,completed
FX-002416,pi_bff13ecb84a5af2f316535bb,WRK-000172,2025-11-07,134.35,EUR,5253.07,TRY,39.0999,TR,completed
FX-002417,pi_d002fa287fff5a729f4546e9,WRK-000172,2025-12-01,156.23,EUR,5889.15,TRY,37.6954,TR,completed
FX-002418,pi_8075c520ad41c2739ac01431,WRK-000172,2026-01-19,124.56,EUR,4849.92,TRY,38.9364,TR,completed
FX-002419,pi_6b6493c15024f83e19afda05,WRK-000172,2026-01-14,95.66,EUR,3785.36,TRY,39.571,TR,completed
FX-002420,pi_836e0f9eaa5708ae46526384,WRK-000172,2026-02-06,176.87,EUR,6794.97,TRY,38.4179,TR,completed
FX-002421,pi_44dde6c9a8cca48642c1c24f,WRK-000175,2024-07-13,77.89,EUR,3102.86,TRY,39.8365,TR,completed
FX-002422,pi_02ae2c6dc6bfe951ff66bae3,WRK-000175,2024-07-24,71.35,EUR,2807.93,TRY,39.3543,TR,completed
FX-002423,pi_9fc8361543481dd146fa9ba0,WRK-000175,2024-08-02,89.12,EUR,3302.74,TRY,37.0595,TR,completed
FX-002424,pi_16f8c89d37c2c5f3f6ce0be6,WRK-000175,2024-09-28,57.54,EUR,2316.08,TRY,40.2517,TR,completed
FX-002425,pi_7188a34681fdc5e831aa5aa0,WRK-000175,2024-09-24,72.06,EUR,2748.96,TRY,38.1482,TR,completed
FX-002426,pi_0a99398be3431a9a6554655b,WRK-000175,2024-10-24,47.68,EUR,1890.77,TRY,39.6555,TR,completed
FX-002427,pi_caec8dcf00158c191c6c6112,WRK-000175,2024-10-08,76.37,EUR,2858.75,TRY,37.4329,TR,completed
FX-002428,pi_9dac99f2aa99aa89c0a932f1,WRK-000175,2024-11-04,47.14,EUR,1830.94,TRY,38.8404,TR,pending
FX-002429,pi_2cb0bf1c532a05d3685bc24b,WRK-000175,2024-12-02,56.3,EUR,2081.19,TRY,36.9661,TR,pending
FX-002430,pi_7a06ccd4d1fe69784ef76192,WRK-000175,2024-12-25,71.3,EUR,2686.27,TRY,37.6756,TR,completed
FX-002431,pi_cdad48ae3cf5b1d92871a107,WRK-000175,2024-12-18,59.05,EUR,2363.03,TRY,40.0175,TR,completed
FX-002432,pi_43c6271633e530b5260e466e,WRK-000175,2025-02-22,58.56,EUR,2253.75,TRY,38.4862,TR,completed
FX-002433,pi_3ceb6f2e173e8df0ffb23d33,WRK-000175,2025-03-11,89.91,EUR,3429.54,TRY,38.1441,TR,completed
FX-002434,pi_3e208aa690a8792c990d6bcd,WRK-000175,2025-05-16,64.66,EUR,2513.83,TRY,38.8777,TR,completed
FX-002435,pi_aad251683cdc407cd9bd61bb,WRK-000175,2025-05-10,58.19,EUR,2315.0,TRY,39.7834,TR,pending
FX-002436,pi_c7d16b23553142e028b95788,WRK-000175,2025-05-01,40.6,EUR,1496.65,TRY,36.8633,TR,completed
FX-002437,pi_356c3d8cfcc8f0fc88972c45,WRK-000175,2025-06-03,51.26,EUR,1950.68,TRY,38.0546,TR,completed
FX-002438,pi_83e8629f8c1f1df90b260524,WRK-000175,2025-06-18,55.24,EUR,2094.89,TRY,37.9235,TR,completed
FX-002439,pi_9cbe048eea91d372b1ed3911,WRK-000175,2025-08-25,85.16,EUR,3249.53,TRY,38.1579,TR,completed
FX-002440,pi_ee989f0495d180d00b22778f,WRK-000175,2025-08-08,87.42,EUR,3458.75,TRY,39.5648,TR,completed
FX-002441,pi_af040cb4e6b4f3d8c26bc84b,WRK-000175,2025-08-01,54.39,EUR,2091.56,TRY,38.4548,TR,completed
FX-002442,pi_5d9e104acdd31e46b7181eca,WRK-000175,2025-09-07,46.37,EUR,1791.32,TRY,38.6311,TR,completed
FX-002443,pi_d610757cd5a6c1b03532f926,WRK-000175,2025-09-22,73.05,EUR,2699.03,TRY,36.9477,TR,completed
FX-002444,pi_58216f76979f54ee194638aa,WRK-000175,2025-11-14,71.91,EUR,2630.75,TRY,36.5839,TR,failed
FX-002445,pi_b24435ff6a6b1f0e0e7cae1f,WRK-000175,2025-12-07,49.81,EUR,1909.95,TRY,38.3448,TR,completed
FX-002446,pi_0ef2f180e99f1dd7fc70e126,WRK-000175,2026-01-08,84.36,EUR,3374.5,TRY,40.0012,TR,pending
FX-002447,pi_1cb9e8f0d8bd0f58f98daca4,WRK-000175,2026-01-06,62.57,EUR,2340.36,TRY,37.4039,TR,completed
FX-002448,pi_8f86130213fd6b3436db402e,WRK-000175,2026-02-01,51.39,EUR,2043.18,TRY,39.7583,TR,completed
FX-002449,pi_655dca5a805d88059b94961a,WRK-000177,2024-07-10,96.25,TRY,2.57,EUR,37.4851,DE,completed
FX-002450,pi_2e48e77b985b5678146ed9ea,WRK-000177,2024-08-26,76.16,TRY,2.05,EUR,37.1556,DE,completed
FX-002451,pi_baae6fac3f6da8bc1ea790c8,WRK-000177,2024-09-09,90.19,TRY,2.34,EUR,38.5437,DE,completed
FX-002452,pi_196c2c2625f305301c2072a4,WRK-000177,2024-09-13,64.45,TRY,1.73,EUR,37.2111,DE,pending
FX-002453,pi_f8e95733c5a5dd576919b775,WRK-000177,2024-10-15,84.49,TRY,2.3,EUR,36.7198,DE,completed
FX-002454,pi_eb2219a2f6346d8f6e770d67,WRK-000177,2024-10-08,45.6,TRY,1.24,EUR,36.7425,DE,completed
FX-002455,pi_2b618c2faafdaa865bc288ab,WRK-000177,2024-11-02,94.53,TRY,2.47,EUR,38.239,DE,completed
FX-002456,pi_d3068341e7a24fccbdd1336e,WRK-000177,2024-11-25,70.89,TRY,1.81,EUR,39.1642,DE,completed
FX-002457,pi_b528c121ba2a3241efdbd858,WRK-000177,2024-11-25,92.96,TRY,2.46,EUR,37.8372,DE,completed
FX-002458,pi_41008162b96872331e76888b,WRK-000177,2024-12-18,48.13,TRY,1.29,EUR,37.3948,DE,completed
FX-002459,pi_52824ebac6776268bb7bd87f,WRK-000177,2025-01-15,44.49,TRY,1.17,EUR,38.0457,DE,completed
FX-002460,pi_a7dfd70e20fd7c684f740df2,WRK-000177,2025-02-03,56.75,TRY,1.48,EUR,38.2394,DE,completed
FX-002461,pi_80d0f28d90f9c2daaf811a4f,WRK-000177,2025-03-28,79.44,TRY,1.98,EUR,40.0797,DE,completed
FX-002462,pi_0926a6ee1f8ba03998a0a3f4,WRK-000177,2025-05-06,53.38,TRY,1.41,EUR,37.8393,DE,completed
FX-002463,pi_a7730ea2ea21fb313094060e,WRK-000177,2025-05-22,76.48,TRY,2.04,EUR,37.5193,DE,completed
FX-002464,pi_c594d788ab831991d8633994,WRK-000177,2025-06-01,97.16,TRY,2.48,EUR,39.2206,DE,completed
FX-002465,pi_6c6339af0b586cd6b5a24575,WRK-000177,2025-06-24,93.0,TRY,2.34,EUR,39.7326,DE,completed
FX-002466,pi_6d90fecb2225ddcc2dd8ad3f,WRK-000177,2025-09-06,99.04,TRY,2.58,EUR,38.3376,DE,completed
FX-002467,pi_d5005c610b167df2beb069a7,WRK-000177,2025-10-04,63.47,TRY,1.71,EUR,37.167,DE,completed
FX-002468,pi_9369a9420696736daf8ee66d,WRK-000177,2025-10-08,55.03,TRY,1.42,EUR,38.7873,DE,completed
FX-002469,pi_29b8bdbb242adca525466d63,WRK-000177,2025-10-16,51.54,TRY,1.38,EUR,37.4799,DE,completed
FX-002470,pi_518812a6a34d638d925e5e79,WRK-000177,2025-11-04,81.77,TRY,2.08,EUR,39.3912,DE,completed
FX-002471,pi_031e137b369cda1ef1739835,WRK-000177,2025-11-02,46.49,TRY,1.2,EUR,38.6992,DE,completed
FX-002472,pi_cfa85dc77b6126831a9fcc47,WRK-000177,2025-12-26,78.15,TRY,2.1,EUR,37.2463,DE,completed
FX-002473,pi_ffb1f01d5b39072e5a4adb6e,WRK-000177,2026-01-22,87.07,TRY,2.17,EUR,40.1266,DE,completed
FX-002474,pi_6137239a9d0fb2a3d44606d0,WRK-000177,2026-02-01,72.83,TRY,1.8,EUR,40.4019,DE,completed
FX-002475,pi_4a9c72289b15ad9ed89409a5,WRK-000177,2026-02-12,48.16,TRY,1.3,EUR,36.975,DE,completed
FX-002476,pi_a2dfab74f37df22d9ac7a7f4,WRK-000179,2025-02-22,353.59,TRY,9.11,EUR,38.8282,DE,completed
FX-002477,pi_d283bf5827570dc66ba56e48,WRK-000179,2025-02-01,277.69,TRY,7.47,EUR,37.1819,DE,completed
FX-002478,pi_44d646d80a047981ac08c4a0,WRK-000179,2025-02-25,400.07,TRY,9.97,EUR,40.1116,DE,completed
FX-002479,pi_3dbcbf236180bea56cbe77b8,WRK-000179,2025-03-23,370.66,TRY,9.48,EUR,39.1141,DE,completed
FX-002480,pi_14765ad9acacbc4875d963e4,WRK-000179,2025-03-06,291.13,TRY,7.42,EUR,39.2348,DE,completed
FX-002481,pi_1c19c2e2508e961ccf16aca5,WRK-000179,2025-03-09,215.98,TRY,5.51,EUR,39.1915,DE,completed
FX-002482,pi_c5e7c1cb814a3b0f1f788222,WRK-000179,2025-04-16,294.68,TRY,7.6,EUR,38.7503,DE,completed
FX-002483,pi_f3a11c2fe416df66a7c533af,WRK-000179,2025-05-06,261.18,TRY,6.52,EUR,40.0831,DE,completed
FX-002484,pi_087d14e725b36baf316d3baf,WRK-000179,2025-05-20,374.96,TRY,9.61,EUR,39.0313,DE,completed
FX-002485,pi_96acb1b3357d7626cf9a139d,WRK-000179,2025-06-22,396.74,TRY,10.32,EUR,38.4299,DE,completed
FX-002486,pi_37ad0cd84b0845068af85290,WRK-000179,2025-07-12,178.68,TRY,4.84,EUR,36.9179,DE,completed
FX-002487,pi_98286b05f298abca6f674f05,WRK-000179,2025-07-22,292.36,TRY,7.49,EUR,39.0551,DE,completed
FX-002488,pi_ed8ae43bf4d8072c8bbddbfc,WRK-000179,2025-08-23,404.78,TRY,10.53,EUR,38.4548,DE,completed
FX-002489,pi_a88de0aec4d82a1e3131f10f,WRK-000179,2025-12-15,257.95,TRY,6.57,EUR,39.248,DE,completed
FX-002490,pi_9628f81d58e8921ba6a81a92,WRK-000179,2025-12-19,368.43,TRY,9.35,EUR,39.3972,DE,completed
FX-002491,pi_d4695beb82f78eafb7bd19a3,WRK-000179,2026-02-03,324.94,TRY,8.07,EUR,40.2445,DE,completed
FX-002492,pi_fcd89495ed5cc997b88a2448,WRK-000180,2024-09-20,142.46,EUR,5703.41,TRY,40.0352,TR,completed
FX-002493,pi_5cc92e900d5444ed55ac9e17,WRK-000180,2025-02-18,176.15,EUR,6535.82,TRY,37.1037,TR,completed
FX-002494,pi_1a081eb7ad702aefa4e7e34b,WRK-000180,2025-02-24,82.25,EUR,3053.22,TRY,37.1212,TR,completed
FX-002495,pi_982fea7653cad48c5decb7f0,WRK-000180,2025-03-20,77.52,EUR,3072.95,TRY,39.6408,TR,completed
FX-002496,pi_a2b131b50b03f7c5ecb16464,WRK-000180,2025-04-18,149.72,EUR,5898.32,TRY,39.3957,TR,completed
FX-002497,pi_d5369eb432dc017965c74869,WRK-000180,2025-04-05,150.05,EUR,5584.64,TRY,37.2185,TR,completed
FX-002498,pi_42ce9994457e8ac9d2e6976c,WRK-000180,2025-06-04,108.94,EUR,4010.06,TRY,36.8098,TR,completed
FX-002499,pi_eb30aa62e817540a8f44cc3d,WRK-000180,2025-06-19,132.35,EUR,5070.42,TRY,38.3107,TR,pending
FX-002500,pi_6d73bde6f7d26551cb2bddc5,WRK-000180,2025-07-01,132.34,EUR,5059.82,TRY,38.2335,TR,completed
FX-002501,pi_6b3de2ad251ea437db0bb700,WRK-000180,2025-07-20,83.43,EUR,3212.34,TRY,38.5034,TR,completed
FX-002502,pi_cf7a267b98fe84376c7284e0,WRK-000180,2025-08-25,140.43,EUR,5583.06,TRY,39.7569,TR,completed
FX-002503,pi_4cecfc241fa8d252662487a7,WRK-000180,2025-08-20,108.49,EUR,4111.26,TRY,37.8953,TR,completed
FX-002504,pi_06e8b5bb71e8114eb2355b8f,WRK-000180,2025-09-12,103.35,EUR,4175.45,TRY,40.4011,TR,completed
FX-002505,pi_b6207da3bc6ebdb2dd7ba039,WRK-000180,2025-09-06,151.43,EUR,5693.5,TRY,37.5982,TR,completed
FX-002506,pi_2ea50a80555256eb2035110b,WRK-000180,2025-10-21,147.18,EUR,5661.35,TRY,38.4655,TR,completed
FX-002507,pi_743b8a9c56f139b1b0b1b56c,WRK-000180,2025-11-10,159.1,EUR,6162.71,TRY,38.7348,TR,completed
FX-002508,pi_3f264e383eb4619c15f77afe,WRK-000181,2024-12-16,263.2,EUR,10446.41,TRY,39.69,TR,completed
FX-002509,pi_682f80363392b26218d0dce1,WRK-000181,2025-01-16,330.47,EUR,12671.08,TRY,38.3426,TR,completed
FX-002510,pi_b979f6505f7ba52406b32347,WRK-000181,2025-09-04,427.23,EUR,16258.54,TRY,38.0557,TR,completed
FX-002511,pi_a0ac3f4d32a92c7ff2179914,WRK-000181,2025-09-25,214.45,EUR,8179.27,TRY,38.1407,TR,completed
FX-002512,pi_fbf3e78703d1fc1af66f97f3,WRK-000181,2025-12-28,359.88,EUR,14415.03,TRY,40.0551,TR,completed
FX-002513,pi_29b92a1e63abe9d53f987e09,WRK-000181,2025-12-18,411.29,EUR,16067.46,TRY,39.066,TR,completed
FX-002514,pi_15846e5ba7e688c893557f59,WRK-000182,2024-12-25,165.74,TRY,4.26,EUR,38.9005,DE,failed
FX-002515,pi_3708c682c03ac8faa4a967a8,WRK-000182,2024-12-22,139.01,TRY,3.74,EUR,37.1884,DE,failed
FX-002516,pi_3ad1e1b338bf520b6beba3b5,WRK-000182,2025-07-07,299.91,TRY,7.71,EUR,38.8817,DE,completed
FX-002517,pi_16f33d16f55a3cdbab865d2e,WRK-000182,2025-11-26,127.39,TRY,3.15,EUR,40.3919,DE,completed
FX-002518,pi_cb5bb3fd796a2de52aec3869,WRK-000183,2024-06-10,58.9,TRY,1.57,EUR,37.629,DE,completed
FX-002519,pi_92d9ed62f8d9dfedef174d34,WRK-000183,2024-07-06,116.93,TRY,3.08,EUR,37.9311,DE,completed
FX-002520,pi_c0cf0b0713f13fc7f1b3f202,WRK-000183,2024-07-15,52.35,TRY,1.35,EUR,38.778,DE,completed
FX-002521,pi_2552f9d553a78619c661e255,WRK-000183,2024-10-22,108.02,TRY,2.9,EUR,37.1941,DE,completed
FX-002522,pi_8af8ce0f2bf476c955795f5d,WRK-000183,2024-11-21,124.19,TRY,3.25,EUR,38.234,DE,completed
FX-002523,pi_4a0a1e33e68a55e78e2ef85c,WRK-000183,2024-11-07,53.19,TRY,1.44,EUR,36.8527,DE,completed
FX-002524,pi_760084fc691fc94bf228f19b,WRK-000183,2024-12-12,71.55,TRY,1.93,EUR,37.0089,DE,completed
FX-002525,pi_471c8819b0a37eedde82ba77,WRK-000183,2024-12-20,117.29,TRY,3.13,EUR,37.4872,DE,completed
FX-002526,pi_6c1a966b6715e7ff78218cf7,WRK-000183,2024-12-18,89.6,TRY,2.37,EUR,37.7335,DE,completed
FX-002527,pi_927946f4b585366f1769e173,WRK-000183,2025-01-11,127.68,TRY,3.37,EUR,37.91,DE,completed
FX-002528,pi_634b9e4b367213d6032a3972,WRK-000183,2025-01-19,87.91,TRY,2.37,EUR,37.026,DE,pending
FX-002529,pi_c3d84076081b260d8b5b9b58,WRK-000183,2025-01-14,112.86,TRY,2.86,EUR,39.4957,DE,completed
FX-002530,pi_a14959d7d337a83268619e41,WRK-000183,2025-02-03,53.26,TRY,1.35,EUR,39.3685,DE,completed
FX-002531,pi_a97f46afd9c3ea53c87f9536,WRK-000183,2025-06-23,98.63,TRY,2.46,EUR,40.1573,DE,completed
FX-002532,pi_fd71f26696462d56d198f0d7,WRK-000183,2025-08-25,63.01,TRY,1.68,EUR,37.4272,DE,completed
FX-002533,pi_ba9fc12c4f195acb5e2291b1,WRK-000183,2025-08-28,103.36,TRY,2.68,EUR,38.6324,DE,completed
FX-002534,pi_002504344da8be2f63bf7ce8,WRK-000183,2025-08-01,117.4,TRY,3.09,EUR,37.9422,DE,completed
FX-002535,pi_be585802a4ffde8df693e862,WRK-000183,2025-09-07,63.08,TRY,1.66,EUR,37.9754,DE,completed
FX-002536,pi_f5a164ab88090c0abb52219e,WRK-000183,2025-11-07,125.19,TRY,3.12,EUR,40.1084,DE,completed
FX-002537,pi_f12152ee71c8f74c72aafded,WRK-000183,2025-11-15,77.32,TRY,2.07,EUR,37.4273,DE,failed
FX-002538,pi_37e04c105f9dbec8fc19956c,WRK-000185,2024-05-18,184.87,EUR,6962.04,TRY,37.6591,TR,completed
FX-002539,pi_8ac7d798fc4612f6ff660d93,WRK-000185,2024-06-23,269.46,EUR,10260.93,TRY,38.0796,TR,completed
FX-002540,pi_42c26fa9f827a7d9ae032915,WRK-000185,2024-06-06,190.58,EUR,7393.02,TRY,38.7922,TR,completed
FX-002541,pi_4fd9e35e2ac264a1e89b469c,WRK-000185,2024-06-01,299.68,EUR,11086.66,TRY,36.995,TR,completed
FX-002542,pi_89d74584fd303fcb9cbd2d94,WRK-000185,2024-10-25,246.88,EUR,9349.81,TRY,37.8719,TR,completed
FX-002543,pi_59d8883b4b85d002e49f190f,WRK-000185,2024-11-10,196.0,EUR,7245.53,TRY,36.967,TR,completed
FX-002544,pi_4ba45e5d51fcc0d3b5c94e52,WRK-000185,2024-11-11,229.02,EUR,9054.81,TRY,39.5372,TR,completed
FX-002545,pi_b175ebfa39841c56d5e11912,WRK-000185,2024-12-25,313.01,EUR,12561.31,TRY,40.1307,TR,completed
FX-002546,pi_c907d3a76c02de7f7e68d08e,WRK-000185,2024-12-18,217.06,EUR,8116.96,TRY,37.395,TR,completed
FX-002547,pi_92a7c37e9c6b92e71332086d,WRK-000185,2025-01-04,282.51,EUR,10986.45,TRY,38.8887,TR,completed
FX-002548,pi_c05dcd962cc2b3921164fef1,WRK-000185,2025-01-13,398.31,EUR,14964.39,TRY,37.5697,TR,completed
FX-002549,pi_263960ec165fca9d829b46cb,WRK-000185,2025-01-07,331.32,EUR,12463.7,TRY,37.6183,TR,completed
FX-002550,pi_e8731607b4632255c1923727,WRK-000185,2025-04-05,173.96,EUR,6938.12,TRY,39.8834,TR,completed
FX-002551,pi_51bd9783206386ef2e283b7c,WRK-000185,2025-04-23,178.31,EUR,7011.74,TRY,39.3233,TR,completed
FX-002552,pi_bc7ec4e34634dbfaf9316603,WRK-000185,2025-04-27,214.78,EUR,7870.29,TRY,36.6435,TR,completed
FX-002553,pi_0664e9b4bbc85e5d116d9105,WRK-000185,2025-06-19,380.8,EUR,13996.68,TRY,36.756,TR,completed
FX-002554,pi_830698b74b0b5d8bac923374,WRK-000185,2025-06-21,391.61,EUR,14884.51,TRY,38.0085,TR,completed
FX-002555,pi_e80977af59402ad519d431bf,WRK-000185,2025-06-21,375.7,EUR,13783.68,TRY,36.688,TR,completed
FX-002556,pi_b0646c7dc560e037d2669ff9,WRK-000185,2025-07-10,232.68,EUR,9124.9,TRY,39.2165,TR,completed
