worker_id,month,rent,transport,food,insurance,total
WRK-000203,2026-01,477.9,129.41,236.25,139.66,983.22
WRK-000203,2026-02,500.86,135.63,247.6,146.37,1030.46
WRK-000204,2024-11,737.15,174.77,470.08,403.33,1785.33
WRK-000204,2024-12,720.76,170.89,459.63,394.36,1745.64
WRK-000204,2025-01,793.15,188.05,505.79,433.97,1920.96
WRK-000204,2025-02,791.5,187.66,504.74,433.07,1916.97
WRK-000204,2025-03,712.62,168.96,454.44,389.91,1725.93
WRK-000204,2025-04,757.95,179.71,483.35,414.71,1835.72
WRK-000204,2025-05,685.42,162.51,437.09,375.03,1660.05
WRK-000204,2025-06,745.73,176.81,475.55,408.02,1806.11
WRK-000204,2025-07,702.0,166.44,447.66,384.1,1700.2
WRK-000204,2025-08,713.45,169.16,454.97,390.37,1727.95
WRK-000204,2025-09,731.57,173.45,466.52,400.28,1771.82
WRK-000204,2025-10,753.87,178.74,480.74,412.48,1825.83
WRK-000204,2025-11,694.12,164.57,442.64,379.79,1681.12
WRK-000204,2025-12,723.45,171.53,461.34,395.84,1752.16
WRK-000204,2026-01,723.62,171.57,461.45,395.93,1752.57
WRK-000204,2026-02,709.05,168.11,452.16,387.96,1717.28
WRK-000205,2024-12,322.8,89.23,216.99,268.2,897.22
WRK-000205,2025-01,292.0,80.71,196.28,242.61,811.6
WRK-000205,2025-02,300.17,82.97,201.77,249.4,834.31
WRK-000205,2025-03,285.1,78.8,191.64,236.87,792.41
WRK-000205,2025-04,287.15,79.37,193.02,238.57,798.11
WRK-000205,2025-05,312.08,86.26,209.78,259.29,867.41
WRK-000205,2025-06,297.93,82.35,200.27,247.54,828.09
WRK-000205,2025-07,304.95,84.29,204.99,253.37,847.6
WRK-000205,2025-08,310.22,85.75,208.53,257.75,862.25
WRK-000205,2025-09,294.07,81.28,197.68,244.33,817.36
WRK-000205,2025-10,287.93,79.59,193.55,239.23,800.3
WRK-000205,2025-11,310.57,85.85,208.77,258.04,863.23
WRK-000205,2025-12,326.1,90.14,219.2,270.94,906.38
WRK-000205,2026-01,321.88,88.97,216.37,267.43,894.65
WRK-000205,2026-02,328.63,90.84,220.91,273.04,913.42
WRK-000206,2025-01,706.53,155.47,373.75,350.08,1585.83
WRK-000206,2025-02,746.8,164.34,395.05,370.03,1676.22
WRK-000206,2025-03,726.85,159.95,384.5,360.15,1631.45
WRK-000206,2025-04,759.88,167.21,401.97,376.51,1705.57
WRK-000206,2025-05,799.45,175.92,422.9,396.12,1794.39
WRK-000206,2025-06,745.44,164.04,394.33,369.35,1673.16
WRK-000206,2025-07,808.9,178.0,427.9,400.8,1815.6
WRK-000206,2025-08,742.03,163.29,392.53,367.67,1665.52
WRK-000206,2025-09,721.79,158.83,381.82,357.64,1620.08
WRK-000206,2025-10,777.81,171.16,411.46,385.4,1745.83
WRK-000206,2025-11,777.72,171.14,411.4,385.35,1745.61
WRK-000206,2025-12,743.8,163.68,393.46,368.54,1669.48
WRK-000206,2026-01,750.49,165.15,397.0,371.86,1684.5
WRK-000206,2026-02,757.76,166.75,400.85,375.46,1700.82
WRK-000207,2024-05,1225.04,366.59,839.27,393.8,2824.7
WRK-000207,2024-06,1225.12,366.61,839.32,393.82,2824.87
WRK-000207,2024-07,1401.6,419.43,960.23,450.56,3231.82
WRK-000207,2024-08,1218.28,364.57,834.64,391.63,2809.12
WRK-000207,2024-09,1375.02,411.47,942.01,442.01,3170.51
WRK-000207,2024-10,1260.04,377.07,863.25,405.05,2905.41
WRK-000207,2024-11,1263.71,378.16,865.76,406.23,2913.86
WRK-000207,2024-12,1247.91,373.43,854.93,401.15,2877.42
WRK-000207,2025-01,1225.46,366.71,839.55,393.93,2825.65
WRK-000207,2025-02,1367.09,409.1,936.58,439.46,3152.23
WRK-000207,2025-03,1312.68,392.82,899.31,421.97,3026.78
WRK-000207,2025-04,1363.86,408.13,934.37,438.42,3144.78
WRK-000207,2025-05,1339.68,400.9,917.81,430.65,3089.04
WRK-000207,2025-06,1210.08,362.11,829.02,388.99,2790.2
WRK-000207,2025-07,1281.77,383.57,878.13,412.04,2955.51
WRK-000207,2025-08,1238.03,370.48,848.17,397.98,2854.66
WRK-000207,2025-09,1271.21,380.41,870.9,408.64,2931.16
WRK-000207,2025-10,1283.74,384.16,879.48,412.67,2960.05
WRK-000207,2025-11,1231.62,368.56,843.77,395.91,2839.86
WRK-000207,2025-12,1404.06,420.16,961.91,451.35,3237.48
WRK-000207,2026-01,1296.89,388.09,888.49,416.9,2990.37
WRK-000207,2026-02,1367.88,409.33,937.12,439.72,3154.05
WRK-000208,2024-09,265.49,63.26,179.52,132.32,640.59
WRK-000208,2024-10,281.61,67.1,190.41,140.35,679.47
WRK-000208,2024-11,252.3,60.11,170.6,125.74,608.75
WRK-000208,2024-12,276.89,65.97,187.23,138.0,668.09
WRK-000208,2025-01,265.38,63.23,179.44,132.26,640.31
WRK-000208,2025-02,278.99,66.47,188.64,139.05,673.15
WRK-000208,2025-03,247.16,58.89,167.12,123.18,596.35
WRK-000208,2025-04,273.4,65.14,184.87,136.26,659.67
WRK-000208,2025-05,279.94,66.7,189.29,139.52,675.45
WRK-000208,2025-06,278.98,66.47,188.64,139.04,673.13
WRK-000208,2025-07,255.22,60.81,172.57,127.2,615.8
WRK-000208,2025-08,269.15,64.13,181.99,134.14,649.41
WRK-000208,2025-09,271.33,64.65,183.46,135.23,654.67
WRK-000208,2025-10,266.89,63.59,180.46,133.01,643.95
WRK-000208,2025-11,286.11,68.17,193.46,142.59,690.33
WRK-000208,2025-12,267.79,63.8,181.07,133.46,646.12
WRK-000208,2026-01,283.49,67.55,191.69,141.29,684.02
WRK-000208,2026-02,277.44,66.1,187.6,138.27,669.41
WRK-000209,2024-05,411.44,154.83,236.27,277.21,1079.75
WRK-000209,2024-06,376.87,141.82,216.42,253.92,989.03
WRK-000209,2024-07,369.98,139.22,212.46,249.28,970.94
WRK-000209,2024-08,367.3,138.22,210.92,247.47,963.91
WRK-000209,2024-09,425.31,160.05,244.24,286.56,1116.16
WRK-000209,2024-10,409.56,154.12,235.19,275.94,1074.81
WRK-000209,2024-11,380.36,143.13,218.42,256.27,998.18
WRK-000209,2024-12,414.95,156.15,238.29,279.58,1088.97
WRK-000209,2025-01,376.63,141.73,216.28,253.76,988.4
WRK-000209,2025-02,423.63,159.41,243.27,285.42,1111.73
WRK-000209,2025-03,420.31,158.16,241.36,283.19,1103.02
WRK-000209,2025-04,425.26,160.03,244.2,286.52,1116.01
WRK-000209,2025-05,397.31,149.51,228.16,267.69,1042.67
WRK-000209,2025-06,381.21,143.45,218.91,256.84,1000.41
WRK-000209,2025-07,374.52,140.94,215.07,252.34,982.87
WRK-000209,2025-08,409.78,154.2,235.32,276.1,1075.4
WRK-000209,2025-09,407.25,153.25,233.87,274.39,1068.76
WRK-000209,2025-10,390.76,147.04,224.39,263.28,1025.47
WRK-000209,2025-11,372.8,140.29,214.08,251.18,978.35
WRK-000209,2025-12,417.4,157.07,239.69,281.23,1095.39
WRK-000209,2026-01,401.44,151.06,230.53,270.48,1053.51
WRK-000209,2026-02,386.97,145.62,222.22,260.73,1015.54
WRK-000210,2025-01,1011.7,348.09,653.2,552.4,2565.39
WRK-000210,2025-02,942.01,324.11,608.21,514.35,2388.68
WRK-000210,2025-03,952.46,327.71,614.95,520.05,2415.17
WRK-000210,2025-04,965.44,332.17,623.33,527.14,2448.08
WRK-000210,2025-05,1049.84,361.21,677.83,573.23,2662.11
WRK-000210,2025-06,948.79,326.44,612.58,518.05,2405.86
WRK-000210,2025-07,980.06,337.2,632.77,535.12,2485.15
WRK-000210,2025-08,986.34,339.37,636.83,538.55,2501.09
WRK-000210,2025-09,1000.8,344.34,646.16,546.45,2537.75
WRK-000210,2025-10,991.81,341.25,640.36,541.54,2514.96
WRK-000210,2025-11,998.29,343.48,644.54,545.08,2531.39
WRK-000210,2025-12,1041.22,358.25,672.26,568.52,2640.25
WRK-000210,2026-01,1021.5,351.46,659.53,557.75,2590.24
WRK-000210,2026-02,1063.35,365.86,686.55,580.6,2696.36
WRK-000211,2024-06,402.92,125.2,275.54,229.35,1033.01
WRK-000211,2024-07,397.67,123.57,271.95,226.36,1019.55
WRK-000211,2024-08,416.86,129.53,285.08,237.29,1068.76
WRK-000211,2024-09,419.79,130.44,287.08,238.96,1076.27
WRK-000211,2024-10,415.75,129.19,284.32,236.66,1065.92
WRK-000211,2024-11,394.05,122.44,269.47,224.3,1010.26
WRK-000211,2024-12,426.86,132.64,291.91,242.98,1094.39
WRK-000211,2025-01,392.43,121.94,268.37,223.38,1006.12
WRK-000211,2025-02,399.92,124.27,273.49,227.64,1025.32
WRK-000211,2025-03,399.88,124.26,273.46,227.62,1025.22
WRK-000211,2025-04,406.49,126.31,277.99,231.39,1042.18
WRK-000211,2025-05,447.62,139.09,306.11,254.79,1147.61
WRK-000211,2025-06,389.17,120.93,266.14,221.53,997.77
WRK-000211,2025-07,399.54,124.15,273.23,227.43,1024.35
WRK-000211,2025-08,425.94,132.35,291.29,242.46,1092.04
WRK-000211,2025-09,413.55,128.5,282.81,235.4,1060.26
WRK-000211,2025-10,414.27,128.73,283.3,235.81,1062.11
WRK-000211,2025-11,386.22,120.01,264.12,219.85,990.2
WRK-000211,2025-12,451.79,140.39,308.96,257.17,1158.31
WRK-000211,2026-01,417.73,129.8,285.67,237.78,1070.98
WRK-000211,2026-02,411.88,127.99,281.67,234.45,1055.99
WRK-000212,2024-06,885.5,242.47,522.1,156.37,1806.44
WRK-000212,2024-07,889.29,243.5,524.33,157.04,1814.16
WRK-000212,2024-08,784.34,214.77,462.45,138.51,1600.07
WRK-000212,2024-09,865.48,236.98,510.3,152.84,1765.6
WRK-000212,2024-10,798.13,218.54,470.58,140.94,1628.19
WRK-000212,2024-11,780.06,213.6,459.93,137.75,1591.34
WRK-000212,2024-12,770.91,211.09,454.54,136.14,1572.68
WRK-000212,2025-01,787.61,215.66,464.38,139.08,1606.73
WRK-000212,2025-02,825.41,226.01,486.67,145.76,1683.85
WRK-000212,2025-03,865.1,236.88,510.07,152.77,1764.82
WRK-000212,2025-04,768.49,210.43,453.11,135.71,1567.74
WRK-000212,2025-05,834.68,228.55,492.14,147.4,1702.77
WRK-000212,2025-06,778.43,213.15,458.97,137.46,1588.01
WRK-000212,2025-07,827.7,226.64,488.02,146.16,1688.52
WRK-000212,2025-08,762.13,208.69,449.36,134.59,1554.77
WRK-000212,2025-09,849.39,232.58,500.81,149.99,1732.77
WRK-000212,2025-10,824.31,225.71,486.02,145.57,1681.61
WRK-000212,2025-11,862.84,236.26,508.74,152.37,1760.21
WRK-000212,2025-12,854.57,234.0,503.86,150.91,1743.34
WRK-000212,2026-01,805.74,220.63,475.07,142.29,1643.73
WRK-000212,2026-02,763.48,209.05,450.15,134.82,1557.5
WRK-000213,2024-10,680.6,177.56,289.32,283.43,1430.91
WRK-000213,2024-11,708.61,184.86,301.23,295.1,1489.8
WRK-000213,2024-12,706.28,184.26,300.24,294.13,1484.91
WRK-000213,2025-01,782.28,204.08,332.55,325.78,1644.69
WRK-000213,2025-02,703.16,183.44,298.91,292.83,1478.34
WRK-000213,2025-03,723.4,188.72,307.52,301.26,1520.9
WRK-000213,2025-04,705.01,183.92,299.7,293.6,1482.23
WRK-000213,2025-05,739.65,192.96,314.43,308.03,1555.07
WRK-000213,2025-06,779.56,203.37,331.39,324.64,1638.96
WRK-000213,2025-07,761.93,198.77,323.89,317.3,1601.89
WRK-000213,2025-08,746.79,194.82,317.46,311.0,1570.07
WRK-000213,2025-09,730.36,190.54,310.48,304.16,1535.54
WRK-000213,2025-10,712.02,185.75,302.68,296.52,1496.97
WRK-000213,2025-11,776.01,202.45,329.88,323.17,1631.51
WRK-000213,2025-12,779.04,203.24,331.17,324.43,1637.88
WRK-000213,2026-01,733.27,191.3,311.71,305.37,1541.65
WRK-000213,2026-02,728.93,190.16,309.87,303.56,1532.52
WRK-000214,2024-12,511.67,132.93,306.06,86.46,1037.12
WRK-000214,2025-01,528.32,137.25,316.01,89.27,1070.85
WRK-000214,2025-02,552.37,143.5,330.4,93.34,1119.61
WRK-000214,2025-03,524.21,136.18,313.56,88.58,1062.53
WRK-000214,2025-04,523.27,135.94,313.0,88.42,1060.63
WRK-000214,2025-05,521.65,135.52,312.03,88.15,1057.35
WRK-000214,2025-06,509.94,132.48,305.02,86.17,1033.61
WRK-000214,2025-07,513.02,133.28,306.87,86.69,1039.86
WRK-000214,2025-08,503.12,130.7,300.94,85.02,1019.78
WRK-000214,2025-09,569.18,147.86,340.46,96.18,1153.68
WRK-000214,2025-10,586.45,152.35,350.78,99.1,1188.68
WRK-000214,2025-11,511.21,132.8,305.78,86.38,1036.17
WRK-000214,2025-12,585.65,152.14,350.31,98.96,1187.06
WRK-000214,2026-01,511.7,132.93,306.07,86.47,1037.17
WRK-000214,2026-02,541.59,140.7,323.96,91.52,1097.77
WRK-000215,2024-05,192.98,59.27,100.84,91.66,444.75
WRK-000215,2024-06,184.21,56.57,96.26,87.49,424.53
WRK-000215,2024-07,180.73,55.51,94.44,85.84,416.52
WRK-000215,2024-08,174.71,53.66,91.29,82.98,402.64
WRK-000215,2024-09,174.79,53.68,91.34,83.02,402.83
WRK-000215,2024-10,195.5,60.04,102.16,92.85,450.55
WRK-000215,2024-11,201.13,61.77,105.1,95.53,463.53
WRK-000215,2024-12,191.14,58.7,99.88,90.78,440.5
WRK-000215,2025-01,186.16,57.17,97.28,88.42,429.03
WRK-000215,2025-02,185.88,57.09,97.13,88.28,428.38
WRK-000215,2025-03,174.94,53.73,91.42,83.09,403.18
WRK-000215,2025-04,175.92,54.03,91.93,83.56,405.44
WRK-000215,2025-05,186.64,57.32,97.53,88.65,430.14
WRK-000215,2025-06,183.95,56.5,96.12,87.37,423.94
WRK-000215,2025-07,186.77,57.36,97.6,88.71,430.44
WRK-000215,2025-08,194.98,59.88,101.89,92.61,449.36
WRK-000215,2025-09,176.62,54.24,92.29,83.89,407.04
WRK-000215,2025-10,174.82,53.69,91.35,83.03,402.89
WRK-000215,2025-11,179.48,55.12,93.79,85.24,413.63
WRK-000215,2025-12,173.83,53.39,90.83,82.56,400.61
WRK-000215,2026-01,189.25,58.13,98.89,89.89,436.16
WRK-000215,2026-02,185.37,56.93,96.86,88.04,427.2
WRK-000216,2024-12,309.61,85.01,172.95,292.74,860.31
WRK-000216,2025-01,286.45,78.65,160.01,270.84,795.95
WRK-000216,2025-02,277.25,76.12,154.87,262.14,770.38
WRK-000216,2025-03,284.44,78.09,158.89,268.94,790.36
WRK-000216,2025-04,299.5,82.23,167.3,283.18,832.21
WRK-000216,2025-05,313.12,85.97,174.91,296.06,870.06
WRK-000216,2025-06,311.3,85.47,173.89,294.34,865.0
WRK-000216,2025-07,305.77,83.95,170.8,289.1,849.62
WRK-000216,2025-08,305.6,83.91,170.71,288.95,849.17
WRK-000216,2025-09,286.68,78.71,160.14,271.06,796.59
WRK-000216,2025-10,282.94,77.68,158.05,267.52,786.19
WRK-000216,2025-11,295.54,81.14,165.09,279.44,821.21
WRK-000216,2025-12,301.66,82.82,168.51,285.22,838.21
WRK-000216,2026-01,316.26,86.83,176.67,299.03,878.79
WRK-000216,2026-02,304.16,83.51,169.91,287.59,845.17
WRK-000217,2024-11,855.64,217.47,355.02,300.39,1728.52
WRK-000217,2024-12,747.97,190.11,310.34,262.59,1511.01
WRK-000217,2025-01,806.99,205.11,334.83,283.31,1630.24
WRK-000217,2025-02,827.5,210.32,343.34,290.51,1671.67
WRK-000217,2025-03,757.5,192.53,314.3,265.93,1530.26
WRK-000217,2025-04,753.47,191.5,312.62,264.52,1522.11
WRK-000217,2025-05,836.14,212.51,346.93,293.54,1689.12
WRK-000217,2025-06,753.06,191.4,312.45,264.37,1521.28
WRK-000217,2025-07,735.66,186.98,305.23,258.26,1486.13
WRK-000217,2025-08,815.16,207.18,338.22,286.17,1646.73
WRK-000217,2025-09,742.11,188.61,307.91,260.53,1499.16
WRK-000217,2025-10,745.73,189.54,309.42,261.8,1506.49
WRK-000217,2025-11,852.69,216.72,353.79,299.35,1722.55
WRK-000217,2025-12,855.56,217.45,354.98,300.36,1728.35
WRK-000217,2026-01,804.85,204.56,333.94,282.56,1625.91
WRK-000217,2026-02,805.35,204.69,334.15,282.73,1626.92
WRK-000218,2024-08,383.03,115.75,180.05,167.45,846.28
WRK-000218,2024-09,400.58,121.06,188.3,175.13,885.07
WRK-000218,2024-10,437.81,132.31,205.8,191.4,967.32
WRK-000218,2024-11,425.46,128.58,199.99,186.0,940.03
WRK-000218,2024-12,400.66,121.08,188.34,175.16,885.24
WRK-000218,2025-01,429.21,129.71,201.76,187.64,948.32
WRK-000218,2025-02,409.65,123.8,192.57,179.09,905.11
WRK-000218,2025-03,429.16,129.69,201.73,187.62,948.2
WRK-000218,2025-04,409.54,123.76,192.51,179.04,904.85
WRK-000218,2025-05,390.1,117.89,183.37,170.54,861.9
WRK-000218,2025-06,436.36,131.87,205.12,190.77,964.12
WRK-000218,2025-07,399.69,120.79,187.88,174.73,883.09
WRK-000218,2025-08,419.91,126.9,197.38,183.57,927.76
WRK-000218,2025-09,428.25,129.42,201.31,187.22,946.2
WRK-000218,2025-10,418.26,126.4,196.61,182.85,924.12
WRK-000218,2025-11,446.6,134.97,209.94,195.25,986.76
WRK-000218,2025-12,435.63,131.65,204.78,190.45,962.51
WRK-000218,2026-01,428.59,129.52,201.47,187.37,946.95
WRK-000218,2026-02,437.85,132.32,205.82,191.42,967.41
WRK-000219,2024-12,927.48,236.53,637.34,573.24,2374.59
WRK-000219,2025-01,922.11,235.17,633.66,569.93,2360.87
WRK-000219,2025-02,1004.65,256.21,690.37,620.94,2572.17
WRK-000219,2025-03,1033.82,263.66,710.42,638.97,2646.87
WRK-000219,2025-04,935.89,238.68,643.13,578.45,2396.15
WRK-000219,2025-05,958.21,244.37,658.46,592.24,2453.28
WRK-000219,2025-06,923.25,235.46,634.44,570.63,2363.78
WRK-000219,2025-07,926.04,236.17,636.36,572.36,2370.93
WRK-000219,2025-08,977.11,249.19,671.45,603.92,2501.67
WRK-000219,2025-09,954.84,243.51,656.14,590.15,2444.64
WRK-000219,2025-10,1064.44,271.46,731.46,657.89,2725.25
WRK-000219,2025-11,925.56,236.05,636.03,572.06,2369.7
WRK-000219,2025-12,1036.06,264.23,711.96,640.36,2652.61
WRK-000219,2026-01,949.74,242.21,652.64,587.0,2431.59
WRK-000219,2026-02,922.79,235.34,634.12,570.35,2362.6
WRK-000220,2024-07,387.48,83.35,255.48,190.74,917.05
WRK-000220,2024-08,379.77,81.69,250.39,186.94,898.79
WRK-000220,2024-09,372.04,80.03,245.29,183.14,880.5
WRK-000220,2024-10,393.92,84.73,259.72,193.9,932.27
WRK-000220,2024-11,371.14,79.83,244.7,182.69,878.36
WRK-000220,2024-12,384.29,82.66,253.37,189.17,909.49
WRK-000220,2025-01,425.09,91.44,280.27,209.25,1006.05
WRK-000220,2025-02,396.75,85.34,261.59,195.3,938.98
WRK-000220,2025-03,373.82,80.41,246.47,184.01,884.71
WRK-000220,2025-04,375.38,80.74,247.5,184.78,888.4
WRK-000220,2025-05,372.13,80.05,245.36,183.18,880.72
WRK-000220,2025-06,423.99,91.2,279.54,208.71,1003.44
WRK-000220,2025-07,427.57,91.97,281.9,210.47,1011.91
WRK-000220,2025-08,393.32,84.6,259.33,193.61,930.86
WRK-000220,2025-09,402.73,86.63,265.53,198.24,953.13
WRK-000220,2025-10,419.57,90.25,276.64,206.53,992.99
WRK-000220,2025-11,419.44,90.22,276.55,206.47,992.68
WRK-000220,2025-12,408.43,87.85,269.29,201.05,966.62
WRK-000220,2026-01,419.64,90.27,276.68,206.57,993.16
WRK-000220,2026-02,397.77,85.56,262.26,195.8,941.39
WRK-000221,2024-09,369.2,104.54,191.37,166.32,831.43
WRK-000221,2024-10,374.94,106.17,194.34,168.91,844.36
WRK-000221,2024-11,397.87,112.66,206.23,179.24,896.0
WRK-000221,2024-12,393.4,111.4,203.91,177.22,885.93
WRK-000221,2025-01,385.19,109.07,199.66,173.52,867.44
WRK-000221,2025-02,365.41,103.47,189.41,164.61,822.9
WRK-000221,2025-03,398.44,112.82,206.53,179.49,897.28
WRK-000221,2025-04,346.54,98.13,179.62,156.11,780.4
WRK-000221,2025-05,373.5,105.76,193.6,168.26,841.12
WRK-000221,2025-06,353.73,100.16,183.35,159.35,796.59
WRK-000221,2025-07,388.29,109.95,201.26,174.92,874.42
WRK-000221,2025-08,381.31,107.97,197.64,171.78,858.7
WRK-000221,2025-09,386.03,109.31,200.09,173.9,869.33
WRK-000221,2025-10,370.2,104.83,191.89,166.77,833.69
WRK-000221,2025-11,369.72,104.69,191.63,166.55,832.59
WRK-000221,2025-12,363.12,102.82,188.21,163.58,817.73
WRK-000221,2026-01,363.58,102.95,188.46,163.79,818.78
WRK-000221,2026-02,352.28,99.75,182.6,158.7,793.33
WRK-000222,2024-08,1414.32,326.69,775.44,885.52,3401.97
WRK-000222,2024-09,1407.99,325.22,771.97,881.56,3386.74
WRK-000222,2024-10,1231.63,284.49,675.27,771.14,2962.53
WRK-000222,2024-11,1234.62,285.18,676.91,773.01,2969.72
WRK-000222,2024-12,1246.19,287.85,683.25,780.25,2997.54
WRK-000222,2025-01,1287.0,297.28,705.63,805.81,3095.72
WRK-000222,2025-02,1403.84,324.26,769.69,878.96,3376.75
WRK-000222,2025-03,1381.18,319.03,757.27,864.77,3322.25
WRK-000222,2025-04,1268.12,292.91,695.28,793.98,3050.29
WRK-000222,2025-05,1287.37,297.36,705.83,806.04,3096.6
WRK-000222,2025-06,1367.08,315.77,749.54,855.94,3288.33
WRK-000222,2025-07,1401.2,323.66,768.25,877.31,3370.42
WRK-000222,2025-08,1430.85,330.5,784.5,895.87,3441.72
WRK-000222,2025-09,1321.93,305.34,724.78,827.67,3179.72
WRK-000222,2025-10,1248.9,288.48,684.74,781.95,3004.07
WRK-000222,2025-11,1253.48,289.53,687.25,784.82,3015.08
WRK-000222,2025-12,1427.37,329.7,782.59,893.69,3433.35
WRK-000222,2026-01,1224.84,282.92,671.55,766.89,2946.2
WRK-000222,2026-02,1239.9,286.4,679.81,776.31,2982.42
WRK-000223,2025-01,900.69,253.66,496.02,155.81,1806.18
WRK-000223,2025-02,975.27,274.67,537.1,168.71,1955.75
WRK-000223,2025-03,941.24,265.08,518.35,162.82,1887.49
WRK-000223,2025-04,882.27,248.48,485.88,152.62,1769.25
WRK-000223,2025-05,950.11,267.58,523.24,164.36,1905.29
WRK-000223,2025-06,931.94,262.46,513.23,161.21,1868.84
WRK-000223,2025-07,891.46,251.06,490.94,154.21,1787.67
WRK-000223,2025-08,976.43,274.99,537.73,168.91,1958.06
WRK-000223,2025-09,941.42,265.13,518.45,162.85,1887.85
WRK-000223,2025-10,921.78,259.6,507.63,159.45,1848.46
WRK-000223,2025-11,958.36,269.9,527.78,165.78,1921.82
WRK-000223,2025-12,897.66,252.81,494.35,155.28,1800.1
WRK-000223,2026-01,988.07,278.27,544.14,170.92,1981.4
WRK-000223,2026-02,925.89,260.76,509.9,160.16,1856.71
WRK-000224,2024-05,311.83,69.04,201.85,158.58,741.3
WRK-000224,2024-06,329.94,73.05,213.58,167.79,784.36
WRK-000224,2024-07,340.1,75.29,220.15,172.95,808.49
WRK-000224,2024-08,336.23,74.44,217.65,170.99,799.31
WRK-000224,2024-09,318.45,70.5,206.13,161.94,757.02
WRK-000224,2024-10,345.04,76.39,223.35,175.47,820.25
WRK-000224,2024-11,357.39,79.12,231.34,181.75,849.6
WRK-000224,2024-12,310.84,68.82,201.21,158.08,738.95
WRK-000224,2025-01,327.84,72.58,212.21,166.72,779.35
WRK-000224,2025-02,349.53,77.38,226.25,177.75,830.91
WRK-000224,2025-03,340.35,75.35,220.31,173.08,809.09
WRK-000224,2025-04,337.26,74.66,218.31,171.51,801.74
WRK-000224,2025-05,335.06,74.18,216.89,170.39,796.52
WRK-000224,2025-06,354.49,78.48,229.46,180.27,842.7
WRK-000224,2025-07,328.52,72.73,212.65,167.07,780.97
WRK-000224,2025-08,310.71,68.79,201.13,158.01,738.64
WRK-000224,2025-09,323.37,71.59,209.32,164.45,768.73
WRK-000224,2025-10,307.42,68.06,199.0,156.34,730.82
WRK-000224,2025-11,306.4,67.83,198.34,155.82,728.39
WRK-000224,2025-12,338.17,74.87,218.9,171.97,803.91
WRK-000224,2026-01,333.55,73.84,215.91,169.62,792.92
WRK-000224,2026-02,321.98,71.28,208.42,163.74,765.42
WRK-000225,2024-10,197.17,62.88,87.91,73.8,421.76
WRK-000225,2024-11,176.69,56.35,78.78,66.14,377.96
WRK-000225,2024-12,180.81,57.66,80.62,67.68,386.77
WRK-000225,2025-01,176.98,56.44,78.91,66.24,378.57
WRK-000225,2025-02,178.51,56.93,79.59,66.82,381.85
WRK-000225,2025-03,192.64,61.43,85.89,72.11,412.07
WRK-000225,2025-04,202.4,64.55,90.24,75.76,432.95
WRK-000225,2025-05,187.73,59.87,83.7,70.27,401.57
WRK-000225,2025-06,177.37,56.56,79.08,66.39,379.4
WRK-000225,2025-07,188.01,59.96,83.83,70.37,402.17
WRK-000225,2025-08,184.41,58.81,82.22,69.03,394.47
WRK-000225,2025-09,185.61,59.19,82.76,69.48,397.04
WRK-000225,2025-10,173.79,55.42,77.49,65.05,371.75
WRK-000225,2025-11,188.41,60.09,84.01,70.52,403.03
WRK-000225,2025-12,199.14,63.51,88.79,74.54,425.98
WRK-000225,2026-01,176.07,56.15,78.51,65.91,376.64
WRK-000225,2026-02,198.74,63.38,88.61,74.39,425.12
WRK-000226,2024-12,328.8,100.24,203.77,102.01,734.82
